"Notes"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"70 years"	"70"	"2016"	"2016"	"Female"	"F"	47	1325617	3.5
	"70 years"	"70"	"2016"	"2016"	"Male"	"M"	86	1161594	7.4
"Total"	"70 years"	"70"	"2016"	"2016"			133	2487211	5.3
	"70 years"	"70"	"2017"	"2017"	"Female"	"F"	68	1765955	3.9
	"70 years"	"70"	"2017"	"2017"	"Male"	"M"	107	1558707	6.9
"Total"	"70 years"	"70"	"2017"	"2017"			175	3324662	5.3
	"70 years"	"70"	"2018"	"2018"	"Female"	"F"	62	1674714	3.7
	"70 years"	"70"	"2018"	"2018"	"Male"	"M"	134	1469752	9.1
"Total"	"70 years"	"70"	"2018"	"2018"			196	3144466	6.2
	"70 years"	"70"	"2019"	"2019"	"Female"	"F"	68	1674584	4.1
	"70 years"	"70"	"2019"	"2019"	"Male"	"M"	169	1462120	11.6
"Total"	"70 years"	"70"	"2019"	"2019"			237	3136704	7.6
"Total"	"70 years"	"70"					1594	46464692	3.4
	"71 years"	"71"	"1999"	"1999"	"Female"	"F"	14	1013700	Unreliable
	"71 years"	"71"	"1999"	"1999"	"Male"	"M"	11	817115	Unreliable
"Total"	"71 years"	"71"	"1999"	"1999"			25	1830815	1.4
	"71 years"	"71"	"2000"	"2000"	"Female"	"F"	7	989752	Unreliable
	"71 years"	"71"	"2000"	"2000"	"Male"	"M"	9	798517	Unreliable
"Total"	"71 years"	"71"	"2000"	"2000"			16	1788269	Unreliable
	"71 years"	"71"	"2001"	"2001"	"Female"	"F"	19	1018307	Unreliable
	"71 years"	"71"	"2001"	"2001"	"Male"	"M"	17	826369	Unreliable
"Total"	"71 years"	"71"	"2001"	"2001"			36	1844676	2.0
	"71 years"	"71"	"2002"	"2002"	"Female"	"F"	15	979452	Unreliable
	"71 years"	"71"	"2002"	"2002"	"Male"	"M"	9	802655	Unreliable
"Total"	"71 years"	"71"	"2002"	"2002"			24	1782107	1.3
	"71 years"	"71"	"2003"	"2003"	"Female"	"F"	20	964958	2.1
	"71 years"	"71"	"2003"	"2003"	"Male"	"M"	14	795334	Unreliable
"Total"	"71 years"	"71"	"2003"	"2003"			34	1760292	1.9
	"71 years"	"71"	"2004"	"2004"	"Female"	"F"	19	956125	Unreliable
	"71 years"	"71"	"2004"	"2004"	"Male"	"M"	15	791222	Unreliable
"Total"	"71 years"	"71"	"2004"	"2004"			34	1747347	1.9
	"71 years"	"71"	"2005"	"2005"	"Female"	"F"	21	937061	2.2
	"71 years"	"71"	"2005"	"2005"	"Male"	"M"	19	781306	Unreliable
"Total"	"71 years"	"71"	"2005"	"2005"			40	1718367	2.3
	"71 years"	"71"	"2006"	"2006"	"Female"	"F"	23	1005603	2.3
	"71 years"	"71"	"2006"	"2006"	"Male"	"M"	27	843344	3.2
"Total"	"71 years"	"71"	"2006"	"2006"			50	1848947	2.7
	"71 years"	"71"	"2007"	"2007"	"Female"	"F"	15	990705	Unreliable
	"71 years"	"71"	"2007"	"2007"	"Male"	"M"	23	836079	2.8
"Total"	"71 years"	"71"	"2007"	"2007"			38	1826784	2.1
	"71 years"	"71"	"2008"	"2008"	"Female"	"F"	19	995703	Unreliable
	"71 years"	"71"	"2008"	"2008"	"Male"	"M"	17	845857	Unreliable
"Total"	"71 years"	"71"	"2008"	"2008"			36	1841560	2.0
	"71 years"	"71"	"2009"	"2009"	"Female"	"F"	21	1044260	2.0
	"71 years"	"71"	"2009"	"2009"	"Male"	"M"	22	892048	2.5
"Total"	"71 years"	"71"	"2009"	"2009"			43	1936308	2.2
	"71 years"	"71"	"2010"	"2010"	"Female"	"F"	25	1049175	2.4
	"71 years"	"71"	"2010"	"2010"	"Male"	"M"	31	900148	3.4
"Total"	"71 years"	"71"	"2010"	"2010"			56	1949323	2.9
	"71 years"	"71"	"2011"	"2011"	"Female"	"F"	32	1090731	2.9
	"71 years"	"71"	"2011"	"2011"	"Male"	"M"	34	931609	3.6
"Total"	"71 years"	"71"	"2011"	"2011"			66	2022340	3.3
	"71 years"	"71"	"2012"	"2012"	"Female"	"F"	33	1126530	2.9
	"71 years"	"71"	"2012"	"2012"	"Male"	"M"	35	961546	3.6
"Total"	"71 years"	"71"	"2012"	"2012"			68	2088076	3.3
	"71 years"	"71"	"2013"	"2013"	"Female"	"F"	41	1202131	3.4
	"71 years"	"71"	"2013"	"2013"	"Male"	"M"	38	1036368	3.7
"Total"	"71 years"	"71"	"2013"	"2013"			79	2238499	3.5
	"71 years"	"71"	"2014"	"2014"	"Female"	"F"	60	1350392	4.4
	"71 years"	"71"	"2014"	"2014"	"Male"	"M"	62	1169356	5.3
"Total"	"71 years"	"71"	"2014"	"2014"			122	2519748	4.8
	"71 years"	"71"	"2015"	"2015"	"Female"	"F"	42	1298089	3.2
	"71 years"	"71"	"2015"	"2015"	"Male"	"M"	53	1123102	4.7
"Total"	"71 years"	"71"	"2015"	"2015"			95	2421191	3.9
	"71 years"	"71"	"2016"	"2016"	"Female"	"F"	36	1310054	2.7
	"71 years"	"71"	"2016"	"2016"	"Male"	"M"	55	1135596	4.8
"Total"	"71 years"	"71"	"2016"	"2016"			91	2445650	3.7
	"71 years"	"71"	"2017"	"2017"	"Female"	"F"	55	1307666	4.2
	"71 years"	"71"	"2017"	"2017"	"Male"	"M"	69	1136177	6.1
"Total"	"71 years"	"71"	"2017"	"2017"			124	2443843	5.1
	"71 years"	"71"	"2018"	"2018"	"Female"	"F"	56	1738342	3.2
	"71 years"	"71"	"2018"	"2018"	"Male"	"M"	125	1522210	8.2
"Total"	"71 years"	"71"	"2018"	"2018"			181	3260552	5.6
	"71 years"	"71"	"2019"	"2019"	"Female"	"F"	65	1647705	3.9
	"71 years"	"71"	"2019"	"2019"	"Male"	"M"	133	1435378	9.3
"Total"	"71 years"	"71"	"2019"	"2019"			198	3083083	6.4
"Total"	"71 years"	"71"					1456	44397777	3.3
	"72 years"	"72"	"1999"	"1999"	"Female"	"F"	6	984670	Unreliable
	"72 years"	"72"	"1999"	"1999"	"Male"	"M"	15	766712	Unreliable
"Total"	"72 years"	"72"	"1999"	"1999"			21	1751382	1.2
	"72 years"	"72"	"2000"	"2000"	"Female"	"F"	10	1000532	Unreliable
	"72 years"	"72"	"2000"	"2000"	"Male"	"M"	13	791164	Unreliable
"Total"	"72 years"	"72"	"2000"	"2000"			23	1791696	1.3
	"72 years"	"72"	"2001"	"2001"	"Female"	"F"	10	969044	Unreliable
	"72 years"	"72"	"2001"	"2001"	"Male"	"M"	12	774723	Unreliable
"Total"	"72 years"	"72"	"2001"	"2001"			22	1743767	1.3
	"72 years"	"72"	"2002"	"2002"	"Female"	"F"	15	997815	Unreliable
	"72 years"	"72"	"2002"	"2002"	"Male"	"M"	18	800131	Unreliable
"Total"	"72 years"	"72"	"2002"	"2002"			33	1797946	1.8
	"72 years"	"72"	"2003"	"2003"	"Female"	"F"	9	959437	Unreliable
	"72 years"	"72"	"2003"	"2003"	"Male"	"M"	17	776914	Unreliable
"Total"	"72 years"	"72"	"2003"	"2003"			26	1736351	1.5
	"72 years"	"72"	"2004"	"2004"	"Female"	"F"	19	944588	Unreliable
	"72 years"	"72"	"2004"	"2004"	"Male"	"M"	16	769205	Unreliable
"Total"	"72 years"	"72"	"2004"	"2004"			35	1713793	2.0
	"72 years"	"72"	"2005"	"2005"	"Female"	"F"	14	935793	Unreliable
	"72 years"	"72"	"2005"	"2005"	"Male"	"M"	13	765167	Unreliable
"Total"	"72 years"	"72"	"2005"	"2005"			27	1700960	1.6
	"72 years"	"72"	"2006"	"2006"	"Female"	"F"	16	917086	Unreliable
	"72 years"	"72"	"2006"	"2006"	"Male"	"M"	25	755357	3.3
"Total"	"72 years"	"72"	"2006"	"2006"			41	1672443	2.5
	"72 years"	"72"	"2007"	"2007"	"Female"	"F"	23	983890	2.3
	"72 years"	"72"	"2007"	"2007"	"Male"	"M"	29	815065	3.6
"Total"	"72 years"	"72"	"2007"	"2007"			52	1798955	2.9
	"72 years"	"72"	"2008"	"2008"	"Female"	"F"	28	968816	2.9
	"72 years"	"72"	"2008"	"2008"	"Male"	"M"	15	807647	Unreliable
"Total"	"72 years"	"72"	"2008"	"2008"			43	1776463	2.4
	"72 years"	"72"	"2009"	"2009"	"Female"	"F"	23	973444	2.4
	"72 years"	"72"	"2009"	"2009"	"Male"	"M"	25	816692	3.1
"Total"	"72 years"	"72"	"2009"	"2009"			48	1790136	2.7
	"72 years"	"72"	"2010"	"2010"	"Female"	"F"	34	1010549	3.4
	"72 years"	"72"	"2010"	"2010"	"Male"	"M"	19	853726	Unreliable
"Total"	"72 years"	"72"	"2010"	"2010"			53	1864275	2.8
	"72 years"	"72"	"2011"	"2011"	"Female"	"F"	34	1031783	3.3
	"72 years"	"72"	"2011"	"2011"	"Male"	"M"	14	879841	Unreliable
"Total"	"72 years"	"72"	"2011"	"2011"			48	1911624	2.5
	"72 years"	"72"	"2012"	"2012"	"Female"	"F"	29	1072341	2.7
	"72 years"	"72"	"2012"	"2012"	"Male"	"M"	24	907557	2.6
"Total"	"72 years"	"72"	"2012"	"2012"			53	1979898	2.7
	"72 years"	"72"	"2013"	"2013"	"Female"	"F"	37	1107284	3.3
	"72 years"	"72"	"2013"	"2013"	"Male"	"M"	27	937562	2.9
"Total"	"72 years"	"72"	"2013"	"2013"			64	2044846	3.1
	"72 years"	"72"	"2014"	"2014"	"Female"	"F"	35	1183338	3.0
	"72 years"	"72"	"2014"	"2014"	"Male"	"M"	39	1010896	3.9
"Total"	"72 years"	"72"	"2014"	"2014"			74	2194234	3.4
	"72 years"	"72"	"2015"	"2015"	"Female"	"F"	40	1328954	3.0
	"72 years"	"72"	"2015"	"2015"	"Male"	"M"	46	1140651	4.0
"Total"	"72 years"	"72"	"2015"	"2015"			86	2469605	3.5
	"72 years"	"72"	"2016"	"2016"	"Female"	"F"	48	1276783	3.8
	"72 years"	"72"	"2016"	"2016"	"Male"	"M"	59	1094469	5.4
"Total"	"72 years"	"72"	"2016"	"2016"			107	2371252	4.5
	"72 years"	"72"	"2017"	"2017"	"Female"	"F"	39	1290521	3.0
	"72 years"	"72"	"2017"	"2017"	"Male"	"M"	70	1108765	6.3
"Total"	"72 years"	"72"	"2017"	"2017"			109	2399286	4.5
	"72 years"	"72"	"2018"	"2018"	"Female"	"F"	38	1285319	3.0
	"72 years"	"72"	"2018"	"2018"	"Male"	"M"	78	1106964	7.0
"Total"	"72 years"	"72"	"2018"	"2018"			116	2392283	4.8
	"72 years"	"72"	"2019"	"2019"	"Female"	"F"	65	1707812	3.8
	"72 years"	"72"	"2019"	"2019"	"Male"	"M"	104	1483236	7.0
"Total"	"72 years"	"72"	"2019"	"2019"			169	3191048	5.3
"Total"	"72 years"	"72"					1250	42092243	3.0
	"73 years"	"73"	"1999"	"1999"	"Female"	"F"	4	969353	Unreliable
	"73 years"	"73"	"1999"	"1999"	"Male"	"M"	13	745037	Unreliable
"Total"	"73 years"	"73"	"1999"	"1999"			17	1714390	Unreliable
	"73 years"	"73"	"2000"	"2000"	"Female"	"F"	8	973735	Unreliable
	"73 years"	"73"	"2000"	"2000"	"Male"	"M"	9	751433	Unreliable
"Total"	"73 years"	"73"	"2000"	"2000"			17	1725168	Unreliable
	"73 years"	"73"	"2001"	"2001"	"Female"	"F"	6	972997	Unreliable
	"73 years"	"73"	"2001"	"2001"	"Male"	"M"	12	760633	Unreliable
"Total"	"73 years"	"73"	"2001"	"2001"			18	1733630	Unreliable
	"73 years"	"73"	"2002"	"2002"	"Female"	"F"	10	948338	Unreliable
	"73 years"	"73"	"2002"	"2002"	"Male"	"M"	10	749112	Unreliable
"Total"	"73 years"	"73"	"2002"	"2002"			20	1697450	1.2
	"73 years"	"73"	"2003"	"2003"	"Female"	"F"	18	977035	Unreliable
	"73 years"	"73"	"2003"	"2003"	"Male"	"M"	13	774554	Unreliable
"Total"	"73 years"	"73"	"2003"	"2003"			31	1751589	1.8
	"73 years"	"73"	"2004"	"2004"	"Female"	"F"	14	939444	Unreliable
	"73 years"	"73"	"2004"	"2004"	"Male"	"M"	12	752487	Unreliable
"Total"	"73 years"	"73"	"2004"	"2004"			26	1691931	1.5
	"73 years"	"73"	"2005"	"2005"	"Female"	"F"	16	925511	Unreliable
	"73 years"	"73"	"2005"	"2005"	"Male"	"M"	14	746001	Unreliable
"Total"	"73 years"	"73"	"2005"	"2005"			30	1671512	1.8
	"73 years"	"73"	"2006"	"2006"	"Female"	"F"	20	917734	2.2
	"73 years"	"73"	"2006"	"2006"	"Male"	"M"	9	743108	Unreliable
"Total"	"73 years"	"73"	"2006"	"2006"			29	1660842	1.7
	"73 years"	"73"	"2007"	"2007"	"Female"	"F"	16	899567	Unreliable
	"73 years"	"73"	"2007"	"2007"	"Male"	"M"	16	734155	Unreliable
"Total"	"73 years"	"73"	"2007"	"2007"			32	1633722	2.0
	"73 years"	"73"	"2008"	"2008"	"Female"	"F"	19	965653	Unreliable
	"73 years"	"73"	"2008"	"2008"	"Male"	"M"	19	792997	Unreliable
"Total"	"73 years"	"73"	"2008"	"2008"			38	1758650	2.2
	"73 years"	"73"	"2009"	"2009"	"Female"	"F"	23	951400	2.4
	"73 years"	"73"	"2009"	"2009"	"Male"	"M"	20	786497	2.5
"Total"	"73 years"	"73"	"2009"	"2009"			43	1737897	2.5
	"73 years"	"73"	"2010"	"2010"	"Female"	"F"	22	949097	2.3
	"73 years"	"73"	"2010"	"2010"	"Male"	"M"	16	787863	Unreliable
"Total"	"73 years"	"73"	"2010"	"2010"			38	1736960	2.2
	"73 years"	"73"	"2011"	"2011"	"Female"	"F"	27	1001371	2.7
	"73 years"	"73"	"2011"	"2011"	"Male"	"M"	19	837914	Unreliable
"Total"	"73 years"	"73"	"2011"	"2011"			46	1839285	2.5
	"73 years"	"73"	"2012"	"2012"	"Female"	"F"	26	1012526	2.6
	"73 years"	"73"	"2012"	"2012"	"Male"	"M"	27	855045	3.2
"Total"	"73 years"	"73"	"2012"	"2012"			53	1867571	2.8
	"73 years"	"73"	"2013"	"2013"	"Female"	"F"	32	1051844	3.0
	"73 years"	"73"	"2013"	"2013"	"Male"	"M"	18	882726	Unreliable
"Total"	"73 years"	"73"	"2013"	"2013"			50	1934570	2.6
	"73 years"	"73"	"2014"	"2014"	"Female"	"F"	35	1089183	3.2
	"73 years"	"73"	"2014"	"2014"	"Male"	"M"	30	913008	3.3
"Total"	"73 years"	"73"	"2014"	"2014"			65	2002191	3.2
	"73 years"	"73"	"2015"	"2015"	"Female"	"F"	35	1162411	3.0
	"73 years"	"73"	"2015"	"2015"	"Male"	"M"	41	983641	4.2
"Total"	"73 years"	"73"	"2015"	"2015"			76	2146052	3.5
	"73 years"	"73"	"2016"	"2016"	"Female"	"F"	35	1304712	2.7
	"73 years"	"73"	"2016"	"2016"	"Male"	"M"	52	1108935	4.7
"Total"	"73 years"	"73"	"2016"	"2016"			87	2413647	3.6
	"73 years"	"73"	"2017"	"2017"	"Female"	"F"	23	1255382	1.8
	"73 years"	"73"	"2017"	"2017"	"Male"	"M"	50	1066091	4.7
"Total"	"73 years"	"73"	"2017"	"2017"			73	2321473	3.1
	"73 years"	"73"	"2018"	"2018"	"Female"	"F"	25	1266423	2.0
	"73 years"	"73"	"2018"	"2018"	"Male"	"M"	50	1078210	4.6
"Total"	"73 years"	"73"	"2018"	"2018"			75	2344633	3.2
	"73 years"	"73"	"2019"	"2019"	"Female"	"F"	54	1259662	4.3
	"73 years"	"73"	"2019"	"2019"	"Male"	"M"	75	1074771	7.0
"Total"	"73 years"	"73"	"2019"	"2019"			129	2334433	5.5
"Total"	"73 years"	"73"					993	39717596	2.5
	"74 years"	"74"	"1999"	"1999"	"Female"	"F"	15	979098	Unreliable
	"74 years"	"74"	"1999"	"1999"	"Male"	"M"	9	729191	Unreliable
"Total"	"74 years"	"74"	"1999"	"1999"			24	1708289	1.4
	"74 years"	"74"	"2000"	"2000"	"Female"	"F"	11	959852	Unreliable
	"74 years"	"74"	"2000"	"2000"	"Male"	"M"	8	717281	Unreliable
"Total"	"74 years"	"74"	"2000"	"2000"			19	1677133	Unreliable
	"74 years"	"74"	"2001"	"2001"	"Female"	"F"	11	953283	Unreliable
	"74 years"	"74"	"2001"	"2001"	"Male"	"M"	9	728731	Unreliable
"Total"	"74 years"	"74"	"2001"	"2001"			20	1682014	1.2
	"74 years"	"74"	"2002"	"2002"	"Female"	"F"	22	948244	2.3
	"74 years"	"74"	"2002"	"2002"	"Male"	"M"	12	731547	Unreliable
"Total"	"74 years"	"74"	"2002"	"2002"			34	1679791	2.0
	"74 years"	"74"	"2003"	"2003"	"Female"	"F"	16	923900	Unreliable
	"74 years"	"74"	"2003"	"2003"	"Male"	"M"	9	720651	Unreliable
"Total"	"74 years"	"74"	"2003"	"2003"			25	1644551	1.5
	"74 years"	"74"	"2004"	"2004"	"Female"	"F"	17	951203	Unreliable
	"74 years"	"74"	"2004"	"2004"	"Male"	"M"	19	744927	Unreliable
"Total"	"74 years"	"74"	"2004"	"2004"			36	1696130	2.1
	"74 years"	"74"	"2005"	"2005"	"Female"	"F"	16	914432	Unreliable
	"74 years"	"74"	"2005"	"2005"	"Male"	"M"	15	724073	Unreliable
"Total"	"74 years"	"74"	"2005"	"2005"			31	1638505	1.9
	"74 years"	"74"	"2006"	"2006"	"Female"	"F"	20	900873	2.2
	"74 years"	"74"	"2006"	"2006"	"Male"	"M"	16	718165	Unreliable
"Total"	"74 years"	"74"	"2006"	"2006"			36	1619038	2.2
	"74 years"	"74"	"2007"	"2007"	"Female"	"F"	19	892848	Unreliable
	"74 years"	"74"	"2007"	"2007"	"Male"	"M"	18	715467	Unreliable
"Total"	"74 years"	"74"	"2007"	"2007"			37	1608315	2.3
	"74 years"	"74"	"2008"	"2008"	"Female"	"F"	20	874610	2.3
	"74 years"	"74"	"2008"	"2008"	"Male"	"M"	16	706721	Unreliable
"Total"	"74 years"	"74"	"2008"	"2008"			36	1581331	2.3
	"74 years"	"74"	"2009"	"2009"	"Female"	"F"	22	938799	2.3
	"74 years"	"74"	"2009"	"2009"	"Male"	"M"	18	763506	Unreliable
"Total"	"74 years"	"74"	"2009"	"2009"			40	1702305	2.3
	"74 years"	"74"	"2010"	"2010"	"Female"	"F"	22	927863	2.4
	"74 years"	"74"	"2010"	"2010"	"Male"	"M"	17	756624	Unreliable
"Total"	"74 years"	"74"	"2010"	"2010"			39	1684487	2.3
	"74 years"	"74"	"2011"	"2011"	"Female"	"F"	24	935314	2.6
	"74 years"	"74"	"2011"	"2011"	"Male"	"M"	18	769886	Unreliable
"Total"	"74 years"	"74"	"2011"	"2011"			42	1705200	2.5
	"74 years"	"74"	"2012"	"2012"	"Female"	"F"	19	980638	Unreliable
	"74 years"	"74"	"2012"	"2012"	"Male"	"M"	34	812276	4.2
"Total"	"74 years"	"74"	"2012"	"2012"			53	1792914	3.0
	"74 years"	"74"	"2013"	"2013"	"Female"	"F"	23	991123	2.3
	"74 years"	"74"	"2013"	"2013"	"Male"	"M"	22	829509	2.7
"Total"	"74 years"	"74"	"2013"	"2013"			45	1820632	2.5
	"74 years"	"74"	"2014"	"2014"	"Female"	"F"	28	1032934	2.7
	"74 years"	"74"	"2014"	"2014"	"Male"	"M"	27	857432	3.1
"Total"	"74 years"	"74"	"2014"	"2014"			55	1890366	2.9
	"74 years"	"74"	"2015"	"2015"	"Female"	"F"	30	1067619	2.8
	"74 years"	"74"	"2015"	"2015"	"Male"	"M"	26	886092	2.9
"Total"	"74 years"	"74"	"2015"	"2015"			56	1953711	2.9
	"74 years"	"74"	"2016"	"2016"	"Female"	"F"	41	1138891	3.6
	"74 years"	"74"	"2016"	"2016"	"Male"	"M"	34	953596	3.6
"Total"	"74 years"	"74"	"2016"	"2016"			75	2092487	3.6
	"74 years"	"74"	"2017"	"2017"	"Female"	"F"	42	1280269	3.3
	"74 years"	"74"	"2017"	"2017"	"Male"	"M"	36	1077532	3.3
"Total"	"74 years"	"74"	"2017"	"2017"			78	2357801	3.3
	"74 years"	"74"	"2018"	"2018"	"Female"	"F"	42	1229353	3.4
	"74 years"	"74"	"2018"	"2018"	"Male"	"M"	45	1034136	4.4
"Total"	"74 years"	"74"	"2018"	"2018"			87	2263489	3.8
	"74 years"	"74"	"2019"	"2019"	"Female"	"F"	41	1238863	3.3
	"74 years"	"74"	"2019"	"2019"	"Male"	"M"	61	1044301	5.8
"Total"	"74 years"	"74"	"2019"	"2019"			102	2283164	4.5
"Total"	"74 years"	"74"					970	38081653	2.5
	"75 years"	"75"	"1999"	"1999"	"Female"	"F"	15	947146	Unreliable
	"75 years"	"75"	"1999"	"1999"	"Male"	"M"	11	690588	Unreliable
"Total"	"75 years"	"75"	"1999"	"1999"			26	1637734	1.6
	"75 years"	"75"	"2000"	"2000"	"Female"	"F"	14	955776	Unreliable
	"75 years"	"75"	"2000"	"2000"	"Male"	"M"	8	695865	Unreliable
"Total"	"75 years"	"75"	"2000"	"2000"			22	1651641	1.3
	"75 years"	"75"	"2001"	"2001"	"Female"	"F"	15	925789	Unreliable
	"75 years"	"75"	"2001"	"2001"	"Male"	"M"	13	685103	Unreliable
"Total"	"75 years"	"75"	"2001"	"2001"			28	1610892	1.7
	"75 years"	"75"	"2002"	"2002"	"Female"	"F"	13	924736	Unreliable
	"75 years"	"75"	"2002"	"2002"	"Male"	"M"	13	696076	Unreliable
"Total"	"75 years"	"75"	"2002"	"2002"			26	1620812	1.6
	"75 years"	"75"	"2003"	"2003"	"Female"	"F"	11	919089	Unreliable
	"75 years"	"75"	"2003"	"2003"	"Male"	"M"	15	698219	Unreliable
"Total"	"75 years"	"75"	"2003"	"2003"			26	1617308	1.6
	"75 years"	"75"	"2004"	"2004"	"Female"	"F"	22	894247	2.5
	"75 years"	"75"	"2004"	"2004"	"Male"	"M"	13	686874	Unreliable
"Total"	"75 years"	"75"	"2004"	"2004"			35	1581121	2.2
	"75 years"	"75"	"2005"	"2005"	"Female"	"F"	15	920144	Unreliable
	"75 years"	"75"	"2005"	"2005"	"Male"	"M"	17	709619	Unreliable
"Total"	"75 years"	"75"	"2005"	"2005"			32	1629763	2.0
	"75 years"	"75"	"2006"	"2006"	"Female"	"F"	18	884121	Unreliable
	"75 years"	"75"	"2006"	"2006"	"Male"	"M"	19	689385	Unreliable
"Total"	"75 years"	"75"	"2006"	"2006"			37	1573506	2.4
	"75 years"	"75"	"2007"	"2007"	"Female"	"F"	23	870058	2.6
	"75 years"	"75"	"2007"	"2007"	"Male"	"M"	10	683039	Unreliable
"Total"	"75 years"	"75"	"2007"	"2007"			33	1553097	2.1
	"75 years"	"75"	"2008"	"2008"	"Female"	"F"	13	861340	Unreliable
	"75 years"	"75"	"2008"	"2008"	"Male"	"M"	11	679687	Unreliable
"Total"	"75 years"	"75"	"2008"	"2008"			24	1541027	1.6
	"75 years"	"75"	"2009"	"2009"	"Female"	"F"	20	842856	2.4
	"75 years"	"75"	"2009"	"2009"	"Male"	"M"	14	670445	Unreliable
"Total"	"75 years"	"75"	"2009"	"2009"			34	1513301	2.2
	"75 years"	"75"	"2010"	"2010"	"Female"	"F"	28	899069	3.1
	"75 years"	"75"	"2010"	"2010"	"Male"	"M"	12	721008	Unreliable
"Total"	"75 years"	"75"	"2010"	"2010"			40	1620077	2.5
	"75 years"	"75"	"2011"	"2011"	"Female"	"F"	14	905440	Unreliable
	"75 years"	"75"	"2011"	"2011"	"Male"	"M"	10	732882	Unreliable
"Total"	"75 years"	"75"	"2011"	"2011"			24	1638322	1.5
	"75 years"	"75"	"2012"	"2012"	"Female"	"F"	28	913735	3.1
	"75 years"	"75"	"2012"	"2012"	"Male"	"M"	16	744120	Unreliable
"Total"	"75 years"	"75"	"2012"	"2012"			44	1657855	2.7
	"75 years"	"75"	"2013"	"2013"	"Female"	"F"	21	957852	2.2
	"75 years"	"75"	"2013"	"2013"	"Male"	"M"	26	785563	3.3
"Total"	"75 years"	"75"	"2013"	"2013"			47	1743415	2.7
	"75 years"	"75"	"2014"	"2014"	"Female"	"F"	25	971263	2.6
	"75 years"	"75"	"2014"	"2014"	"Male"	"M"	17	803434	Unreliable
"Total"	"75 years"	"75"	"2014"	"2014"			42	1774697	2.4
	"75 years"	"75"	"2015"	"2015"	"Female"	"F"	28	1010164	2.8
	"75 years"	"75"	"2015"	"2015"	"Male"	"M"	29	829659	3.5
"Total"	"75 years"	"75"	"2015"	"2015"			57	1839823	3.1
	"75 years"	"75"	"2016"	"2016"	"Female"	"F"	25	1043735	2.4
	"75 years"	"75"	"2016"	"2016"	"Male"	"M"	28	856476	3.3
"Total"	"75 years"	"75"	"2016"	"2016"			53	1900211	2.8
	"75 years"	"75"	"2017"	"2017"	"Female"	"F"	37	1115294	3.3
	"75 years"	"75"	"2017"	"2017"	"Male"	"M"	30	923942	3.2
"Total"	"75 years"	"75"	"2017"	"2017"			67	2039236	3.3
	"75 years"	"75"	"2018"	"2018"	"Female"	"F"	46	1251144	3.7
	"75 years"	"75"	"2018"	"2018"	"Male"	"M"	47	1042460	4.5
"Total"	"75 years"	"75"	"2018"	"2018"			93	2293604	4.1
	"75 years"	"75"	"2019"	"2019"	"Female"	"F"	30	1199896	2.5
	"75 years"	"75"	"2019"	"2019"	"Male"	"M"	49	998390	4.9
"Total"	"75 years"	"75"	"2019"	"2019"			79	2198286	3.6
"Total"	"75 years"	"75"					869	36235728	2.4
	"76 years"	"76"	"1999"	"1999"	"Female"	"F"	16	899769	Unreliable
	"76 years"	"76"	"1999"	"1999"	"Male"	"M"	9	639518	Unreliable
"Total"	"76 years"	"76"	"1999"	"1999"			25	1539287	1.6
	"76 years"	"76"	"2000"	"2000"	"Female"	"F"	9	908794	Unreliable
	"76 years"	"76"	"2000"	"2000"	"Male"	"M"	5	647773	Unreliable
"Total"	"76 years"	"76"	"2000"	"2000"			14	1556567	Unreliable
	"76 years"	"76"	"2001"	"2001"	"Female"	"F"	12	925212	Unreliable
	"76 years"	"76"	"2001"	"2001"	"Male"	"M"	16	663891	Unreliable
"Total"	"76 years"	"76"	"2001"	"2001"			28	1589103	1.8
	"76 years"	"76"	"2002"	"2002"	"Female"	"F"	13	899159	Unreliable
	"76 years"	"76"	"2002"	"2002"	"Male"	"M"	13	655316	Unreliable
"Total"	"76 years"	"76"	"2002"	"2002"			26	1554475	1.7
	"76 years"	"76"	"2003"	"2003"	"Female"	"F"	15	899842	Unreliable
	"76 years"	"76"	"2003"	"2003"	"Male"	"M"	8	667787	Unreliable
"Total"	"76 years"	"76"	"2003"	"2003"			23	1567629	1.5
	"76 years"	"76"	"2004"	"2004"	"Female"	"F"	14	895466	Unreliable
	"76 years"	"76"	"2004"	"2004"	"Male"	"M"	13	671287	Unreliable
"Total"	"76 years"	"76"	"2004"	"2004"			27	1566753	1.7
	"76 years"	"76"	"2005"	"2005"	"Female"	"F"	11	872922	Unreliable
	"76 years"	"76"	"2005"	"2005"	"Male"	"M"	20	662437	3.0
"Total"	"76 years"	"76"	"2005"	"2005"			31	1535359	2.0
	"76 years"	"76"	"2006"	"2006"	"Female"	"F"	13	900407	Unreliable
	"76 years"	"76"	"2006"	"2006"	"Male"	"M"	13	686620	Unreliable
"Total"	"76 years"	"76"	"2006"	"2006"			26	1587027	1.6
	"76 years"	"76"	"2007"	"2007"	"Female"	"F"	14	866442	Unreliable
	"76 years"	"76"	"2007"	"2007"	"Male"	"M"	14	668782	Unreliable
"Total"	"76 years"	"76"	"2007"	"2007"			28	1535224	1.8
	"76 years"	"76"	"2008"	"2008"	"Female"	"F"	13	854043	Unreliable
	"76 years"	"76"	"2008"	"2008"	"Male"	"M"	19	664284	Unreliable
"Total"	"76 years"	"76"	"2008"	"2008"			32	1518327	2.1
