"Notes"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"5 years"	"5"	"2011"	"2011"	"Female"	"F"	245	1998262	12.3
	"5 years"	"5"	"2011"	"2011"	"Male"	"M"	326	2089887	15.6
"Total"	"5 years"	"5"	"2011"	"2011"			571	4088149	14.0
	"5 years"	"5"	"2012"	"2012"	"Female"	"F"	248	2020709	12.3
	"5 years"	"5"	"2012"	"2012"	"Male"	"M"	299	2112038	14.2
"Total"	"5 years"	"5"	"2012"	"2012"			547	4132747	13.2
	"5 years"	"5"	"2013"	"2013"	"Female"	"F"	250	2017560	12.4
	"5 years"	"5"	"2013"	"2013"	"Male"	"M"	315	2104237	15.0
"Total"	"5 years"	"5"	"2013"	"2013"			565	4121797	13.7
	"5 years"	"5"	"2014"	"2014"	"Female"	"F"	241	1961391	12.3
	"5 years"	"5"	"2014"	"2014"	"Male"	"M"	292	2043467	14.3
"Total"	"5 years"	"5"	"2014"	"2014"			533	4004858	13.3
	"5 years"	"5"	"2015"	"2015"	"Female"	"F"	222	1967310	11.3
	"5 years"	"5"	"2015"	"2015"	"Male"	"M"	321	2050848	15.7
"Total"	"5 years"	"5"	"2015"	"2015"			543	4018158	13.5
	"5 years"	"5"	"2016"	"2016"	"Female"	"F"	256	1970381	13.0
	"5 years"	"5"	"2016"	"2016"	"Male"	"M"	290	2062134	14.1
"Total"	"5 years"	"5"	"2016"	"2016"			546	4032515	13.5
	"5 years"	"5"	"2017"	"2017"	"Female"	"F"	211	1956268	10.8
	"5 years"	"5"	"2017"	"2017"	"Male"	"M"	300	2045050	14.7
"Total"	"5 years"	"5"	"2017"	"2017"			511	4001318	12.8
	"5 years"	"5"	"2018"	"2018"	"Female"	"F"	230	1960607	11.7
	"5 years"	"5"	"2018"	"2018"	"Male"	"M"	294	2049511	14.3
"Total"	"5 years"	"5"	"2018"	"2018"			524	4010118	13.1
	"5 years"	"5"	"2019"	"2019"	"Female"	"F"	245	1967081	12.5
	"5 years"	"5"	"2019"	"2019"	"Male"	"M"	291	2061200	14.1
"Total"	"5 years"	"5"	"2019"	"2019"			536	4028281	13.3
"Total"	"5 years"	"5"					12565	83891820	15.0
	"6 years"	"6"	"1999"	"1999"	"Female"	"F"	312	1970698	15.8
	"6 years"	"6"	"1999"	"1999"	"Male"	"M"	384	2071922	18.5
"Total"	"6 years"	"6"	"1999"	"1999"			696	4042620	17.2
	"6 years"	"6"	"2000"	"2000"	"Female"	"F"	273	1961488	13.9
	"6 years"	"6"	"2000"	"2000"	"Male"	"M"	380	2058217	18.5
"Total"	"6 years"	"6"	"2000"	"2000"			653	4019705	16.2
	"6 years"	"6"	"2001"	"2001"	"Female"	"F"	282	1937940	14.6
	"6 years"	"6"	"2001"	"2001"	"Male"	"M"	351	2034568	17.3
"Total"	"6 years"	"6"	"2001"	"2001"			633	3972508	15.9
	"6 years"	"6"	"2002"	"2002"	"Female"	"F"	243	1911028	12.7
	"6 years"	"6"	"2002"	"2002"	"Male"	"M"	325	2002026	16.2
"Total"	"6 years"	"6"	"2002"	"2002"			568	3913054	14.5
	"6 years"	"6"	"2003"	"2003"	"Female"	"F"	240	1877108	12.8
	"6 years"	"6"	"2003"	"2003"	"Male"	"M"	342	1960653	17.4
"Total"	"6 years"	"6"	"2003"	"2003"			582	3837761	15.2
	"6 years"	"6"	"2004"	"2004"	"Female"	"F"	251	1867533	13.4
	"6 years"	"6"	"2004"	"2004"	"Male"	"M"	351	1954556	18.0
"Total"	"6 years"	"6"	"2004"	"2004"			602	3822089	15.8
	"6 years"	"6"	"2005"	"2005"	"Female"	"F"	288	1871697	15.4
	"6 years"	"6"	"2005"	"2005"	"Male"	"M"	331	1956456	16.9
"Total"	"6 years"	"6"	"2005"	"2005"			619	3828153	16.2
	"6 years"	"6"	"2006"	"2006"	"Female"	"F"	260	1901451	13.7
	"6 years"	"6"	"2006"	"2006"	"Male"	"M"	284	1989878	14.3
"Total"	"6 years"	"6"	"2006"	"2006"			544	3891329	14.0
	"6 years"	"6"	"2007"	"2007"	"Female"	"F"	256	1981981	12.9
	"6 years"	"6"	"2007"	"2007"	"Male"	"M"	314	2064421	15.2
"Total"	"6 years"	"6"	"2007"	"2007"			570	4046402	14.1
	"6 years"	"6"	"2008"	"2008"	"Female"	"F"	227	1953618	11.6
	"6 years"	"6"	"2008"	"2008"	"Male"	"M"	270	2034499	13.3
"Total"	"6 years"	"6"	"2008"	"2008"			497	3988117	12.5
	"6 years"	"6"	"2009"	"2009"	"Female"	"F"	248	1966642	12.6
	"6 years"	"6"	"2009"	"2009"	"Male"	"M"	275	2051558	13.4
"Total"	"6 years"	"6"	"2009"	"2009"			523	4018200	13.0
	"6 years"	"6"	"2010"	"2010"	"Female"	"F"	211	1991062	10.6
	"6 years"	"6"	"2010"	"2010"	"Male"	"M"	255	2075319	12.3
"Total"	"6 years"	"6"	"2010"	"2010"			466	4066381	11.5
	"6 years"	"6"	"2011"	"2011"	"Female"	"F"	219	1993089	11.0
	"6 years"	"6"	"2011"	"2011"	"Male"	"M"	283	2081870	13.6
"Total"	"6 years"	"6"	"2011"	"2011"			502	4074959	12.3
	"6 years"	"6"	"2012"	"2012"	"Female"	"F"	203	2003493	10.1
	"6 years"	"6"	"2012"	"2012"	"Male"	"M"	243	2095221	11.6
"Total"	"6 years"	"6"	"2012"	"2012"			446	4098714	10.9
	"6 years"	"6"	"2013"	"2013"	"Female"	"F"	226	2025310	11.2
	"6 years"	"6"	"2013"	"2013"	"Male"	"M"	275	2116881	13.0
"Total"	"6 years"	"6"	"2013"	"2013"			501	4142191	12.1
	"6 years"	"6"	"2014"	"2014"	"Female"	"F"	202	2024024	10.0
	"6 years"	"6"	"2014"	"2014"	"Male"	"M"	271	2110328	12.8
"Total"	"6 years"	"6"	"2014"	"2014"			473	4134352	11.4
	"6 years"	"6"	"2015"	"2015"	"Female"	"F"	233	1968544	11.8
	"6 years"	"6"	"2015"	"2015"	"Male"	"M"	283	2050663	13.8
"Total"	"6 years"	"6"	"2015"	"2015"			516	4019207	12.8
	"6 years"	"6"	"2016"	"2016"	"Female"	"F"	206	1973241	10.4
	"6 years"	"6"	"2016"	"2016"	"Male"	"M"	282	2056414	13.7
"Total"	"6 years"	"6"	"2016"	"2016"			488	4029655	12.1
	"6 years"	"6"	"2017"	"2017"	"Female"	"F"	213	1976331	10.8
	"6 years"	"6"	"2017"	"2017"	"Male"	"M"	242	2069201	11.7
"Total"	"6 years"	"6"	"2017"	"2017"			455	4045532	11.2
	"6 years"	"6"	"2018"	"2018"	"Female"	"F"	212	1963030	10.8
	"6 years"	"6"	"2018"	"2018"	"Male"	"M"	248	2052229	12.1
"Total"	"6 years"	"6"	"2018"	"2018"			460	4015259	11.5
	"6 years"	"6"	"2019"	"2019"	"Female"	"F"	224	1964271	11.4
	"6 years"	"6"	"2019"	"2019"	"Male"	"M"	266	2052956	13.0
"Total"	"6 years"	"6"	"2019"	"2019"			490	4017227	12.2
"Total"	"6 years"	"6"					11284	84023415	13.4
	"7 years"	"7"	"1999"	"1999"	"Female"	"F"	297	2034495	14.6
	"7 years"	"7"	"1999"	"1999"	"Male"	"M"	386	2128808	18.1
"Total"	"7 years"	"7"	"1999"	"1999"			683	4163303	16.4
	"7 years"	"7"	"2000"	"2000"	"Female"	"F"	295	2008279	14.7
	"7 years"	"7"	"2000"	"2000"	"Male"	"M"	347	2109868	16.4
"Total"	"7 years"	"7"	"2000"	"2000"			642	4118147	15.6
	"7 years"	"7"	"2001"	"2001"	"Female"	"F"	275	1958002	14.0
	"7 years"	"7"	"2001"	"2001"	"Male"	"M"	306	2054047	14.9
"Total"	"7 years"	"7"	"2001"	"2001"			581	4012049	14.5
	"7 years"	"7"	"2002"	"2002"	"Female"	"F"	239	1943048	12.3
	"7 years"	"7"	"2002"	"2002"	"Male"	"M"	326	2039312	16.0
"Total"	"7 years"	"7"	"2002"	"2002"			565	3982360	14.2
	"7 years"	"7"	"2003"	"2003"	"Female"	"F"	256	1916822	13.4
	"7 years"	"7"	"2003"	"2003"	"Male"	"M"	309	2007360	15.4
"Total"	"7 years"	"7"	"2003"	"2003"			565	3924182	14.4
	"7 years"	"7"	"2004"	"2004"	"Female"	"F"	225	1883869	11.9
	"7 years"	"7"	"2004"	"2004"	"Male"	"M"	313	1966777	15.9
"Total"	"7 years"	"7"	"2004"	"2004"			538	3850646	14.0
	"7 years"	"7"	"2005"	"2005"	"Female"	"F"	257	1876179	13.7
	"7 years"	"7"	"2005"	"2005"	"Male"	"M"	290	1962661	14.8
"Total"	"7 years"	"7"	"2005"	"2005"			547	3838840	14.2
	"7 years"	"7"	"2006"	"2006"	"Female"	"F"	222	1882266	11.8
	"7 years"	"7"	"2006"	"2006"	"Male"	"M"	286	1966492	14.5
"Total"	"7 years"	"7"	"2006"	"2006"			508	3848758	13.2
	"7 years"	"7"	"2007"	"2007"	"Female"	"F"	231	1913487	12.1
	"7 years"	"7"	"2007"	"2007"	"Male"	"M"	297	2001256	14.8
"Total"	"7 years"	"7"	"2007"	"2007"			528	3914743	13.5
	"7 years"	"7"	"2008"	"2008"	"Female"	"F"	216	1995829	10.8
	"7 years"	"7"	"2008"	"2008"	"Male"	"M"	282	2077462	13.6
"Total"	"7 years"	"7"	"2008"	"2008"			498	4073291	12.2
	"7 years"	"7"	"2009"	"2009"	"Female"	"F"	186	1968502	9.4
	"7 years"	"7"	"2009"	"2009"	"Male"	"M"	260	2048522	12.7
"Total"	"7 years"	"7"	"2009"	"2009"			446	4017024	11.1
	"7 years"	"7"	"2010"	"2010"	"Female"	"F"	193	1973503	9.8
	"7 years"	"7"	"2010"	"2010"	"Male"	"M"	268	2057076	13.0
"Total"	"7 years"	"7"	"2010"	"2010"			461	4030579	11.4
	"7 years"	"7"	"2011"	"2011"	"Female"	"F"	202	1998546	10.1
	"7 years"	"7"	"2011"	"2011"	"Male"	"M"	256	2084600	12.3
"Total"	"7 years"	"7"	"2011"	"2011"			458	4083146	11.2
	"7 years"	"7"	"2012"	"2012"	"Female"	"F"	173	1998409	8.7
	"7 years"	"7"	"2012"	"2012"	"Male"	"M"	288	2087555	13.8
"Total"	"7 years"	"7"	"2012"	"2012"			461	4085964	11.3
	"7 years"	"7"	"2013"	"2013"	"Female"	"F"	190	2007933	9.5
	"7 years"	"7"	"2013"	"2013"	"Male"	"M"	252	2100120	12.0
"Total"	"7 years"	"7"	"2013"	"2013"			442	4108053	10.8
	"7 years"	"7"	"2014"	"2014"	"Female"	"F"	188	2031760	9.3
	"7 years"	"7"	"2014"	"2014"	"Male"	"M"	273	2122240	12.9
"Total"	"7 years"	"7"	"2014"	"2014"			461	4154000	11.1
	"7 years"	"7"	"2015"	"2015"	"Female"	"F"	207	2031242	10.2
	"7 years"	"7"	"2015"	"2015"	"Male"	"M"	241	2117118	11.4
"Total"	"7 years"	"7"	"2015"	"2015"			448	4148360	10.8
	"7 years"	"7"	"2016"	"2016"	"Female"	"F"	240	1974326	12.2
	"7 years"	"7"	"2016"	"2016"	"Male"	"M"	271	2055665	13.2
"Total"	"7 years"	"7"	"2016"	"2016"			511	4029991	12.7
	"7 years"	"7"	"2017"	"2017"	"Female"	"F"	219	1979376	11.1
	"7 years"	"7"	"2017"	"2017"	"Male"	"M"	267	2063003	12.9
"Total"	"7 years"	"7"	"2017"	"2017"			486	4042379	12.0
	"7 years"	"7"	"2018"	"2018"	"Female"	"F"	176	1983207	8.9
	"7 years"	"7"	"2018"	"2018"	"Male"	"M"	243	2076156	11.7
"Total"	"7 years"	"7"	"2018"	"2018"			419	4059363	10.3
	"7 years"	"7"	"2019"	"2019"	"Female"	"F"	196	1966584	10.0
	"7 years"	"7"	"2019"	"2019"	"Male"	"M"	243	2055735	11.8
"Total"	"7 years"	"7"	"2019"	"2019"			439	4022319	10.9
"Total"	"7 years"	"7"					10687	84507497	12.6
	"8 years"	"8"	"1999"	"1999"	"Female"	"F"	303	2034953	14.9
	"8 years"	"8"	"1999"	"1999"	"Male"	"M"	389	2135753	18.2
"Total"	"8 years"	"8"	"1999"	"1999"			692	4170706	16.6
	"8 years"	"8"	"2000"	"2000"	"Female"	"F"	260	2041401	12.7
	"8 years"	"8"	"2000"	"2000"	"Male"	"M"	349	2137829	16.3
"Total"	"8 years"	"8"	"2000"	"2000"			609	4179230	14.6
	"8 years"	"8"	"2001"	"2001"	"Female"	"F"	246	1998184	12.3
	"8 years"	"8"	"2001"	"2001"	"Male"	"M"	338	2101358	16.1
"Total"	"8 years"	"8"	"2001"	"2001"			584	4099542	14.2
	"8 years"	"8"	"2002"	"2002"	"Female"	"F"	263	1962016	13.4
	"8 years"	"8"	"2002"	"2002"	"Male"	"M"	350	2058954	17.0
"Total"	"8 years"	"8"	"2002"	"2002"			613	4020970	15.2
	"8 years"	"8"	"2003"	"2003"	"Female"	"F"	236	1946758	12.1
	"8 years"	"8"	"2003"	"2003"	"Male"	"M"	322	2044317	15.8
"Total"	"8 years"	"8"	"2003"	"2003"			558	3991075	14.0
	"8 years"	"8"	"2004"	"2004"	"Female"	"F"	224	1920442	11.7
	"8 years"	"8"	"2004"	"2004"	"Male"	"M"	297	2012719	14.8
"Total"	"8 years"	"8"	"2004"	"2004"			521	3933161	13.2
	"8 years"	"8"	"2005"	"2005"	"Female"	"F"	235	1888355	12.4
	"8 years"	"8"	"2005"	"2005"	"Male"	"M"	295	1973522	14.9
"Total"	"8 years"	"8"	"2005"	"2005"			530	3861877	13.7
	"8 years"	"8"	"2006"	"2006"	"Female"	"F"	212	1881597	11.3
	"8 years"	"8"	"2006"	"2006"	"Male"	"M"	302	1970668	15.3
"Total"	"8 years"	"8"	"2006"	"2006"			514	3852265	13.3
	"8 years"	"8"	"2007"	"2007"	"Female"	"F"	230	1887870	12.2
	"8 years"	"8"	"2007"	"2007"	"Male"	"M"	281	1975219	14.2
"Total"	"8 years"	"8"	"2007"	"2007"			511	3863089	13.2
	"8 years"	"8"	"2008"	"2008"	"Female"	"F"	208	1919626	10.8
	"8 years"	"8"	"2008"	"2008"	"Male"	"M"	281	2010918	14.0
"Total"	"8 years"	"8"	"2008"	"2008"			489	3930544	12.4
	"8 years"	"8"	"2009"	"2009"	"Female"	"F"	193	2002104	9.6
	"8 years"	"8"	"2009"	"2009"	"Male"	"M"	265	2087842	12.7
"Total"	"8 years"	"8"	"2009"	"2009"			458	4089946	11.2
	"8 years"	"8"	"2010"	"2010"	"Female"	"F"	209	1981033	10.6
	"8 years"	"8"	"2010"	"2010"	"Male"	"M"	257	2065453	12.4
"Total"	"8 years"	"8"	"2010"	"2010"			466	4046486	11.5
	"8 years"	"8"	"2011"	"2011"	"Female"	"F"	210	1984554	10.6
	"8 years"	"8"	"2011"	"2011"	"Male"	"M"	273	2068403	13.2
"Total"	"8 years"	"8"	"2011"	"2011"			483	4052957	11.9
	"8 years"	"8"	"2012"	"2012"	"Female"	"F"	188	2003830	9.4
	"8 years"	"8"	"2012"	"2012"	"Male"	"M"	239	2090344	11.4
"Total"	"8 years"	"8"	"2012"	"2012"			427	4094174	10.4
	"8 years"	"8"	"2013"	"2013"	"Female"	"F"	195	2002750	9.7
	"8 years"	"8"	"2013"	"2013"	"Male"	"M"	260	2092455	12.4
"Total"	"8 years"	"8"	"2013"	"2013"			455	4095205	11.1
	"8 years"	"8"	"2014"	"2014"	"Female"	"F"	188	2014402	9.3
	"8 years"	"8"	"2014"	"2014"	"Male"	"M"	254	2105122	12.1
"Total"	"8 years"	"8"	"2014"	"2014"			442	4119524	10.7
	"8 years"	"8"	"2015"	"2015"	"Female"	"F"	195	2039062	9.6
	"8 years"	"8"	"2015"	"2015"	"Male"	"M"	269	2128825	12.6
"Total"	"8 years"	"8"	"2015"	"2015"			464	4167887	11.1
	"8 years"	"8"	"2016"	"2016"	"Female"	"F"	194	2037098	9.5
	"8 years"	"8"	"2016"	"2016"	"Male"	"M"	289	2122016	13.6
"Total"	"8 years"	"8"	"2016"	"2016"			483	4159114	11.6
	"8 years"	"8"	"2017"	"2017"	"Female"	"F"	206	1980666	10.4
	"8 years"	"8"	"2017"	"2017"	"Male"	"M"	248	2062172	12.0
"Total"	"8 years"	"8"	"2017"	"2017"			454	4042838	11.2
	"8 years"	"8"	"2018"	"2018"	"Female"	"F"	221	1986003	11.1
	"8 years"	"8"	"2018"	"2018"	"Male"	"M"	236	2069621	11.4
"Total"	"8 years"	"8"	"2018"	"2018"			457	4055624	11.3
	"8 years"	"8"	"2019"	"2019"	"Female"	"F"	184	1986471	9.3
	"8 years"	"8"	"2019"	"2019"	"Male"	"M"	251	2079723	12.1
"Total"	"8 years"	"8"	"2019"	"2019"			435	4066194	10.7
"Total"	"8 years"	"8"					10645	84892408	12.5
	"9 years"	"9"	"1999"	"1999"	"Female"	"F"	281	2061580	13.6
	"9 years"	"9"	"1999"	"1999"	"Male"	"M"	359	2168489	16.6
"Total"	"9 years"	"9"	"1999"	"1999"			640	4230069	15.1
	"9 years"	"9"	"2000"	"2000"	"Female"	"F"	261	2081029	12.5
	"9 years"	"9"	"2000"	"2000"	"Male"	"M"	344	2186291	15.7
"Total"	"9 years"	"9"	"2000"	"2000"			605	4267320	14.2
	"9 years"	"9"	"2001"	"2001"	"Female"	"F"	276	2040960	13.5
	"9 years"	"9"	"2001"	"2001"	"Male"	"M"	349	2138270	16.3
"Total"	"9 years"	"9"	"2001"	"2001"			625	4179230	15.0
	"9 years"	"9"	"2002"	"2002"	"Female"	"F"	265	2007242	13.2
	"9 years"	"9"	"2002"	"2002"	"Male"	"M"	333	2111604	15.8
"Total"	"9 years"	"9"	"2002"	"2002"			598	4118846	14.5
	"9 years"	"9"	"2003"	"2003"	"Female"	"F"	256	1972876	13.0
	"9 years"	"9"	"2003"	"2003"	"Male"	"M"	288	2071389	13.9
"Total"	"9 years"	"9"	"2003"	"2003"			544	4044265	13.5
	"9 years"	"9"	"2004"	"2004"	"Female"	"F"	239	1959620	12.2
	"9 years"	"9"	"2004"	"2004"	"Male"	"M"	331	2059114	16.1
"Total"	"9 years"	"9"	"2004"	"2004"			570	4018734	14.2
	"9 years"	"9"	"2005"	"2005"	"Female"	"F"	241	1936186	12.4
	"9 years"	"9"	"2005"	"2005"	"Male"	"M"	304	2030883	15.0
"Total"	"9 years"	"9"	"2005"	"2005"			545	3967069	13.7
	"9 years"	"9"	"2006"	"2006"	"Female"	"F"	210	1906898	11.0
	"9 years"	"9"	"2006"	"2006"	"Male"	"M"	272	1994856	13.6
"Total"	"9 years"	"9"	"2006"	"2006"			482	3901754	12.4
	"9 years"	"9"	"2007"	"2007"	"Female"	"F"	225	1902338	11.8
	"9 years"	"9"	"2007"	"2007"	"Male"	"M"	282	1994550	14.1
"Total"	"9 years"	"9"	"2007"	"2007"			507	3896888	13.0
	"9 years"	"9"	"2008"	"2008"	"Female"	"F"	201	1911282	10.5
	"9 years"	"9"	"2008"	"2008"	"Male"	"M"	249	2002071	12.4
"Total"	"9 years"	"9"	"2008"	"2008"			450	3913353	11.5
	"9 years"	"9"	"2009"	"2009"	"Female"	"F"	230	1945940	11.8
	"9 years"	"9"	"2009"	"2009"	"Male"	"M"	280	2041124	13.7
"Total"	"9 years"	"9"	"2009"	"2009"			510	3987064	12.8
	"9 years"	"9"	"2010"	"2010"	"Female"	"F"	184	2028657	9.1
	"9 years"	"9"	"2010"	"2010"	"Male"	"M"	253	2119696	11.9
"Total"	"9 years"	"9"	"2010"	"2010"			437	4148353	10.5
	"9 years"	"9"	"2011"	"2011"	"Female"	"F"	195	1975558	9.9
	"9 years"	"9"	"2011"	"2011"	"Male"	"M"	242	2059427	11.8
"Total"	"9 years"	"9"	"2011"	"2011"			437	4034985	10.8
	"9 years"	"9"	"2012"	"2012"	"Female"	"F"	202	1989902	10.2
	"9 years"	"9"	"2012"	"2012"	"Male"	"M"	251	2074035	12.1
"Total"	"9 years"	"9"	"2012"	"2012"			453	4063937	11.1
	"9 years"	"9"	"2013"	"2013"	"Female"	"F"	183	2008054	9.1
	"9 years"	"9"	"2013"	"2013"	"Male"	"M"	281	2095281	13.4
"Total"	"9 years"	"9"	"2013"	"2013"			464	4103335	11.3
	"9 years"	"9"	"2014"	"2014"	"Female"	"F"	181	2009560	9.0
	"9 years"	"9"	"2014"	"2014"	"Male"	"M"	267	2097272	12.7
"Total"	"9 years"	"9"	"2014"	"2014"			448	4106832	10.9
	"9 years"	"9"	"2015"	"2015"	"Female"	"F"	168	2021886	8.3
	"9 years"	"9"	"2015"	"2015"	"Male"	"M"	263	2111678	12.5
"Total"	"9 years"	"9"	"2015"	"2015"			431	4133564	10.4
	"9 years"	"9"	"2016"	"2016"	"Female"	"F"	217	2044830	10.6
	"9 years"	"9"	"2016"	"2016"	"Male"	"M"	245	2133694	11.5
"Total"	"9 years"	"9"	"2016"	"2016"			462	4178524	11.1
	"9 years"	"9"	"2017"	"2017"	"Female"	"F"	206	2043456	10.1
	"9 years"	"9"	"2017"	"2017"	"Male"	"M"	242	2128715	11.4
"Total"	"9 years"	"9"	"2017"	"2017"			448	4172171	10.7
	"9 years"	"9"	"2018"	"2018"	"Female"	"F"	205	1986805	10.3
	"9 years"	"9"	"2018"	"2018"	"Male"	"M"	265	2068473	12.8
"Total"	"9 years"	"9"	"2018"	"2018"			470	4055278	11.6
	"9 years"	"9"	"2019"	"2019"	"Female"	"F"	194	1988726	9.8
	"9 years"	"9"	"2019"	"2019"	"Male"	"M"	239	2073148	11.5
"Total"	"9 years"	"9"	"2019"	"2019"			433	4061874	10.7
"Total"	"9 years"	"9"					10559	85583445	12.3
	"10 years"	"10"	"1999"	"1999"	"Female"	"F"	293	2021562	14.5
	"10 years"	"10"	"1999"	"1999"	"Male"	"M"	394	2127091	18.5
"Total"	"10 years"	"10"	"1999"	"1999"			687	4148653	16.6
	"10 years"	"10"	"2000"	"2000"	"Female"	"F"	254	2082812	12.2
	"10 years"	"10"	"2000"	"2000"	"Male"	"M"	390	2191244	17.8
"Total"	"10 years"	"10"	"2000"	"2000"			644	4274056	15.1
	"10 years"	"10"	"2001"	"2001"	"Female"	"F"	245	2087011	11.7
	"10 years"	"10"	"2001"	"2001"	"Male"	"M"	391	2190238	17.9
"Total"	"10 years"	"10"	"2001"	"2001"			636	4277249	14.9
	"10 years"	"10"	"2002"	"2002"	"Female"	"F"	258	2072652	12.4
	"10 years"	"10"	"2002"	"2002"	"Male"	"M"	377	2171164	17.4
"Total"	"10 years"	"10"	"2002"	"2002"			635	4243816	15.0
	"10 years"	"10"	"2003"	"2003"	"Female"	"F"	288	2049649	14.1
	"10 years"	"10"	"2003"	"2003"	"Male"	"M"	395	2155393	18.3
"Total"	"10 years"	"10"	"2003"	"2003"			683	4205042	16.2
	"10 years"	"10"	"2004"	"2004"	"Female"	"F"	259	2026099	12.8
	"10 years"	"10"	"2004"	"2004"	"Male"	"M"	318	2125852	15.0
"Total"	"10 years"	"10"	"2004"	"2004"			577	4151951	13.9
	"10 years"	"10"	"2005"	"2005"	"Female"	"F"	223	2024518	11.0
	"10 years"	"10"	"2005"	"2005"	"Male"	"M"	286	2125604	13.5
"Total"	"10 years"	"10"	"2005"	"2005"			509	4150122	12.3
	"10 years"	"10"	"2006"	"2006"	"Female"	"F"	228	2012412	11.3
	"10 years"	"10"	"2006"	"2006"	"Male"	"M"	283	2108693	13.4
"Total"	"10 years"	"10"	"2006"	"2006"			511	4121105	12.4
	"10 years"	"10"	"2007"	"2007"	"Female"	"F"	244	1992946	12.2
	"10 years"	"10"	"2007"	"2007"	"Male"	"M"	307	2082772	14.7
"Total"	"10 years"	"10"	"2007"	"2007"			551	4075718	13.5
	"10 years"	"10"	"2008"	"2008"	"Female"	"F"	210	1999441	10.5
	"10 years"	"10"	"2008"	"2008"	"Male"	"M"	274	2094239	13.1
"Total"	"10 years"	"10"	"2008"	"2008"			484	4093680	11.8
	"10 years"	"10"	"2009"	"2009"	"Female"	"F"	209	2019572	10.3
	"10 years"	"10"	"2009"	"2009"	"Male"	"M"	257	2113518	12.2
"Total"	"10 years"	"10"	"2009"	"2009"			466	4133090	11.3
	"10 years"	"10"	"2010"	"2010"	"Female"	"F"	197	2036545	9.7
	"10 years"	"10"	"2010"	"2010"	"Male"	"M"	232	2135996	10.9
"Total"	"10 years"	"10"	"2010"	"2010"			429	4172541	10.3
	"10 years"	"10"	"2011"	"2011"	"Female"	"F"	202	2022470	10.0
	"10 years"	"10"	"2011"	"2011"	"Male"	"M"	255	2111674	12.1
"Total"	"10 years"	"10"	"2011"	"2011"			457	4134144	11.1
	"10 years"	"10"	"2012"	"2012"	"Female"	"F"	191	1980794	9.6
	"10 years"	"10"	"2012"	"2012"	"Male"	"M"	249	2064925	12.1
"Total"	"10 years"	"10"	"2012"	"2012"			440	4045719	10.9
	"10 years"	"10"	"2013"	"2013"	"Female"	"F"	194	1994285	9.7
	"10 years"	"10"	"2013"	"2013"	"Male"	"M"	232	2078973	11.2
"Total"	"10 years"	"10"	"2013"	"2013"			426	4073258	10.5
	"10 years"	"10"	"2014"	"2014"	"Female"	"F"	165	2015380	8.2
	"10 years"	"10"	"2014"	"2014"	"Male"	"M"	256	2099874	12.2
"Total"	"10 years"	"10"	"2014"	"2014"			421	4115254	10.2
	"10 years"	"10"	"2015"	"2015"	"Female"	"F"	167	2017346	8.3
	"10 years"	"10"	"2015"	"2015"	"Male"	"M"	274	2103943	13.0
"Total"	"10 years"	"10"	"2015"	"2015"			441	4121289	10.7
	"10 years"	"10"	"2016"	"2016"	"Female"	"F"	189	2027418	9.3
	"10 years"	"10"	"2016"	"2016"	"Male"	"M"	276	2116601	13.0
"Total"	"10 years"	"10"	"2016"	"2016"			465	4144019	11.2
	"10 years"	"10"	"2017"	"2017"	"Female"	"F"	200	2051237	9.8
	"10 years"	"10"	"2017"	"2017"	"Male"	"M"	294	2140682	13.7
"Total"	"10 years"	"10"	"2017"	"2017"			494	4191919	11.8
	"10 years"	"10"	"2018"	"2018"	"Female"	"F"	222	2049181	10.8
	"10 years"	"10"	"2018"	"2018"	"Male"	"M"	249	2134896	11.7
"Total"	"10 years"	"10"	"2018"	"2018"			471	4184077	11.3
	"10 years"	"10"	"2019"	"2019"	"Female"	"F"	189	1989162	9.5
	"10 years"	"10"	"2019"	"2019"	"Male"	"M"	291	2071778	14.0
"Total"	"10 years"	"10"	"2019"	"2019"			480	4060940	11.8
"Total"	"10 years"	"10"					10907	87117642	12.5
	"11 years"	"11"	"1999"	"1999"	"Female"	"F"	296	1969839	15.0
	"11 years"	"11"	"1999"	"1999"	"Male"	"M"	415	2066343	20.1
"Total"	"11 years"	"11"	"1999"	"1999"			711	4036182	17.6
	"11 years"	"11"	"2000"	"2000"	"Female"	"F"	301	2006936	15.0
	"11 years"	"11"	"2000"	"2000"	"Male"	"M"	441	2108157	20.9
"Total"	"11 years"	"11"	"2000"	"2000"			742	4115093	18.0
	"11 years"	"11"	"2001"	"2001"	"Female"	"F"	272	2117318	12.8
	"11 years"	"11"	"2001"	"2001"	"Male"	"M"	409	2227595	18.4
"Total"	"11 years"	"11"	"2001"	"2001"			681	4344913	15.7
	"11 years"	"11"	"2002"	"2002"	"Female"	"F"	271	2095934	12.9
	"11 years"	"11"	"2002"	"2002"	"Male"	"M"	385	2199786	17.5
"Total"	"11 years"	"11"	"2002"	"2002"			656	4295720	15.3
	"11 years"	"11"	"2003"	"2003"	"Female"	"F"	273	2077602	13.1
	"11 years"	"11"	"2003"	"2003"	"Male"	"M"	350	2176445	16.1
"Total"	"11 years"	"11"	"2003"	"2003"			623	4254047	14.6
	"11 years"	"11"	"2004"	"2004"	"Female"	"F"	235	2050854	11.5
	"11 years"	"11"	"2004"	"2004"	"Male"	"M"	346	2156867	16.0
